,Hotel Image,Hotel Name,Tiper Properti,City,Address,Hotel Rating,Min,Max,Facilities,Lattitute,Longitude
45,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/01/19/d962f1f4-5422-4166-a614-73b78519c74d-1611071823889-34ecfd9c3d08d86be4e2f203b29de44a.jpg,Gubuk Asmoro Nglolang,"<div class=""property-type"">Homestay</div>","Tepus, Gunung Kidul","Jl. Pantai Sepanjang, Ngalos, Kemadang, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta",3.4,109070,199313,"['Parkir', 'Resepsionis 24 Jam', 'AC', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-8.13699,110.567623
46,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/16d7b9d2-67d7-4bd6-9077-a1cc6c5292a5-1603923072409-ad929d864b41d63148f2f511a5f87910.jpg,The New Orlinds Guest House,"<div class=""property-type"">Guest House</div>","Karangmojo, Gunung Kidul",Jalan Goa Pindul Pos 2 Gunungkidul Bejiharjo Karangmojo Gunung Kidul Yogyakarta,Belum ada rating,249999,399999,"['Parkir', 'Resepsionis 24 Jam', 'Parkir', 'Resepsionis 24 Jam', 'Ruang Merokok', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",-7.9261123,110.6464593
47,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/123b041f-9dc3-4db3-873e-3f5f6b95cfd5-1604162597513-63213327852ce633a88d131a0e3a1521.jpg,Penginapan Barokah,"<div class=""property-type"">Homestay</div>","Paliyan, Gunung Kidul","Pantai Kukup, Jl. Pantai Selatan Jawa, Dusun Ngepung, Kemadang, Tanjung Sari, Gunung kidul, Yogyakarta",4.2,131599,532396,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Parkir (Biaya Tambahan)', 'Tempat berjemur', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",-8.048222,110.522216
48,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/26/b1c9234a-32a3-4547-8fd2-98ebc6c1966e-1619415326761-9ef116715d6a755fadd9be22e03f2c9d.jpg,Penginapan Putra Darma,"<div class=""property-type"">Bungalow</div>","Tepus, Gunung Kidul","Jl. Pantai Sel. Jawa No.3, Pantai, Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881, Indonesia",4.1,211666,853852,"['Parkir', 'AC', 'Pemandangan Laut', 'Parkir', 'AC', 'Pemandangan Laut', 'Teras', 'Pantai', 'AC', 'Tempat berjemur', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Rak Koran']",-8.148924,110.615805
49,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/e9ecb1de-5760-4148-8aaf-ac218b094e04-1615562966202-14bf52b5a94f83172482bea0ddef4496.jpg,Premier Guest House Yogyakarta,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","Jl. Sambisari Jl. Kadisoka No.A3, RT.03/RW.02, Kadisoko, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",3.9,208999,278999,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'AC', 'Tempat berjemur', 'WiFi Publik', 'Kolam Renang', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi']",-7.760151,110.444653
50,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/5fea842c-988c-41fd-8201-eb4a98d6617d-1615560661037-13fb08c98a1267826cc4159be99fa132.jpg,SPOT ON 2754 Miyagi Guesthouse,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","No. 1, 6FVJ+HW5, Keniten, Tamanmartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571 dimana untuk patokan hotel dekat dengan bengkel zoshin Jl.Keniten, Yogyakarta",4.0,86246,124020,"['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'tiket CLEAN']",-7.756353,110.482323
51,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/b1bf402f-c4ae-4e08-b202-e6180f93fa42-1604118800685-ac4e95a30bf7f8c6f1d58005788d0299.jpg,RedDoorz near Adisucipto Airport 3,"<div class=""property-type"">Guest House</div>","Kalasan, Sleman","Jl. Candi Sambisari No.88, Juwangen, Purwomartani, Kalasan, Kabupaten Sleman, Yogyakarta",3.4,123357,217800,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Bukti Vaksin Covid-19', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Bukti Vaksin Covid-19', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Rak Koran', 'Resepsionis 24 Jam']",-7.779323,110.443688
52,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/09/2f2cead9-fc2f-4ae7-93b6-6c5fb5d25cd7-1652111137510-5f46bdb451df1c6038b0992370e40408.jpg,OYO 91075 Sambisari Residence Syariah,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","80, Purwomartani, Kalasan, Sleman, Daerah Istimewa Yogyakarta, 55282, Indonesia, Yogyakarta",4.0,68196,148596,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Pemadam Api', 'WiFi Publik', 'Parkir (Gratis)', 'Staf Multibahasa', 'Resepsionis 24 Jam', 'Shower', 'Alat pemadam kebakaran']",-7.778551,110.443874
53,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/4e0097ce-918e-4baa-b934-b2dc2d107e7b-1604148717273-560facd2aadbe775f62455841c275f0e.jpg,RedDoorz near Terminal A Adisucipto Airport,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","Jl. Kadirejo 1 RT.07 RW.02 Purwomartani Kalasan, Sleman, 55571 Yogyakarta",4.1,221672,317900,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Teras', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.773526,110.449754
54,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/738e65ee-b963-4242-b0f9-a0291ec67bb7-1615547134501-03f243e83adec9d32b30fb4e84e7bdcb.jpg,OYO 1355 Griya Wismono Homestay,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","Jalan Kadirojo 1, gang melati No.48, Kadirojo II, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia, Yogyakarta",4.8,132630,194445,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.76637,110.446095
55,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/hotel/2022/07/20/c7763ecd-ea6c-4009-965b-31003d885c3d-1658325602101-3c8f81180e5a1a11299002ee9db202dc.jpeg,Omah Kebon Kalasan,"<div class=""property-type"">Guest House</div>","Kalasan, Sleman","Gang Alpukat No.53, Kadirojo II RT.04/RW.01, Purwomartani, Kalasan, Sleman, DIY No.53",5.0,266237,345206,"['WiFi', 'AC', 'WiFi', 'AC', 'Taman', 'AC', 'WiFi Publik', 'Rak Pakaian', 'Kotak P3K']",-7.765359878540039,110.44857788085938
56,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/04/15692d0b-c6ef-499a-bb11-b17ef8ffa6d5-1638577232027-f76ff843d5f277b41afc19d9d68c4e09.jpg,Premier Guest House Yogyakarta,"<div class=""property-type"">Hotel</div>","Kalasan, Sleman","Jl Raya Kadisoka No1, Kadisoko",4.0,188841,188841,"['WiFi', 'WiFi', 'WiFi Publik', 'WiFi Gratis durasi (terbatas)']",-7.75972318649292,110.44456481933594
57,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/ae36d479-b878-44f2-b5a2-25d02c4a9c12-1604181363831-9c962f0280036c10e521ab84e5bc0966.jpg,Homestay Damandiri Prambanan Syariah,"<div class=""property-type"">Homestay</div>","Kalasan, Sleman","Jl. Karangmojo, RT 001/ RW 01, Karangmojo, Tamanmartani, Prambanan, Sleman, Yogyakarta",5.0,172055,214796,"['Parkir', 'Resepsionis 24 Jam', 'AC', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.752019,110.48496
