,Hotel Image,Hotel Name,City,Address,Hotel Rating,Max,Min,Facilities,Lattitute,Longitude
10,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/464b29ed-123a-4d56-9e70-a5c9d80d2b61-1603896600804-55a4d043761ab173053fe65ad5a4428a.jpg,Varna Culture Hotel Tunjungan Surabaya,"Genteng, Surabaya",Jalan Tunjungan No.51,4.2,265024,1888000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Anak', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Perpustakaan', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge']",-7.259055,112.739016
11,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/2eea778f-5419-4cc9-ae76-58ac76b04d0a-1604173986137-3234c7d72bb7c87e6f608d9b474375f3.jpg,Djuragan Kamar Gunung Anyar,"Gunung Anyar, Surabaya","Jl. Gunung Anyar Lor II No.80, Gn. Anyar, Kec. Gn. Anyar, Kota SBY, Jawa Timur 60294",4.2,200000,200001,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'Lift', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.33453,112.783668
12,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/306f316b-b4c3-42c9-a3d7-f8a0f165adba-1604139036147-5a87253e500cad9de01e0c54a81085c8.jpg,Bekizaar Hotel Surabaya,"Genteng, Surabaya","Jl. Basuki Rahmat No.15, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur",4.0,251772,434477,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Rak Koran', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge']",-7.2636262,112.7412572
13,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/53cbeabb-660b-4954-814d-5ead71b0e62d-1604151172920-e63c0cf4fb7acab2ed1ddb004d549ab7.jpg,Halogen Hotel Airport Surabaya,"Juanda, Surabaya","Raya By Pass Juanda Street No. 18 Sidoarjo 61253,surabaya",4.2,340000,470000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Karaoke', 'Hewan Peliharaan Tidak Diperbolehkan', 'Spa', 'tiket CLEAN', 'Pijat']",-7.371729,112.760575
14,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/6f62f674-f506-4538-bfaa-eeef3f7d0ad6-1604139385615-6360a927d6d53adc50ca3a25d3c6f06a.jpg,Quds Royal Hotel Surabaya,"Semampir, Surabaya","Jl. Sultan Iskandar Muda No.85, Ampel, Kec. Semampir, Kota SBY, Jawa Timur 60151, Indonesia",4.1,397950,585200,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Lounge', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel']",-7.225502,112.741244
15,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/27/f1f22288-a603-4fa2-a0cc-8deecb50337e-1643258115152-0f4e890cfd979bd875776259437f8d0f.jpg,Life Hotel Stasiun Kota Surabaya,"Genteng, Surabaya","Jl. Pecindilan No.66, Kapasari, Kec. Genteng, Kota SBY, Jawa Timur 60161, Indonesia",3.6,120152,341897,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Teras', 'AC', 'Lounge', 'WiFi Publik', 'Lift', 'Restoran', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Rak Koran', 'Layanan Pernikahan', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Staf Multibahasa', 'Layanan Concierge', 'Penukaran Mata Uang']",-7.244324,112.747742
16,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/a3c840b9-a78a-4781-8f1f-277778ee2c66-1603886220305-3c4a62f12b2dca1f9c0bd89dcf48ff32.jpg,Best Hotel Surabaya,"Tegalsari, Surabaya","Jl. Kedungsari No.29, Wonorejo, Kec. Tegalsari, Kota SBY, Jawa Timur 60263, Indonesia",4.2,245000,285000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Resepsionis 24 Jam']",-7.26845,112.734914
17,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/22/8317b5bf-7916-4455-bcc4-402cbce8c96f-1619103317482-e06a7004ad8a4dd1bb6c3d0a4a079def.jpg,Bisanta Bidakara Surabaya,"Tegalsari, Surabaya","Jl. Tegalsari No.77-85, Tegalsari, Kec. Tegalsari, Kota SBY, Jawa Timur",3.9,310000,550000,"['InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Pusat Kebugaran', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Fasilitas Gym', 'Fitness', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Restoran', 'Kolam Renang', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.267219,112.736801
18,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/08/27/1e2fbb45-70e9-4437-9a9f-41176bdd7ad6-1630057528430-db66f73baefa0baa2b1cf37e30f23fe0.jpg,Kampi Hotel Tunjungan - Surabaya,"Genteng, Surabaya","Jl. Taman Apsari No.3-5, Embong Kaliasin, Genteng, Kota SBY, Jawa Timur 60271",4.5,506998,1249998,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'Lift', 'AC', 'Pusat Kebugaran', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Hasil PCR Diperlukan', 'Hasil Antigen Diperlukan', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Fasilitas Gym', 'Fitness', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Porter/Bell-boy', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.264382,112.743185
19,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/3069cafd-8ae8-4dac-b339-c6a0736e59dd-1603906753080-5955f2269136af29b3b3c183537fd06a.jpg,Hersya Front One Inn Surabaya,"Gayungan, Surabaya","Jl. Ketintang Baru III No.58, Ketintang, Kec. Gayungan, Kota SBY, Jawa Timur",4.0,321513,593368,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Penyimpanan Barang', 'AC', 'Lift', 'Restoran', 'Parkir (Gratis)', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Resepsionis 24 Jam', 'tiket CLEAN']",-7.317783,112.729921
20,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/782a6b82-c7dc-42be-8d39-e16f434715e3-1603895504102-efeb52cc0db40fcf0bc3b6ed6f8c6c12.jpg,The Win Hotel Surabaya,"Genteng, Surabaya","Jl. Embong Tj. No.46-48, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271",3.7,285799,375100,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Lift', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Lift', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Ruang Merokok', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge']",-7.267701,112.747622
21,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/eddd3894-e2fa-46eb-8a1e-7b6113ef47e6-1603887113567-61e16860a5ee24d016ceff99cd0b389a.jpg,Tab Hotel Darmo Permai Surabaya,"Dukuh Pakis, Surabaya","Jl. Raya Darmo Permai Selatan No.712 - 713, Pradahkalikendal, Kec. Dukuhpakis, Kota SBY, Jawa Timur",3.8,221213,850000,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Karaoke', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.2792799,112.6833863
22,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/d28c47a4-021a-49ae-8ebb-df264eab4295-1615530941247-10a152b582a9ca74425ff441a8cdb75e.jpg,Hotel Oval Surabaya,"Wonokromo, Surabaya","Jl. Diponegoro No.23, Darmo, Kec. Wonokromo, Kota SBY, Jawa Timur",3.9,202301,450450,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Rak Koran', 'Layanan Pernikahan', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge']",-7.293936,112.737212
23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/2f715240-9ff6-4643-b24c-045cc1add322-1615544139909-7242cc884618e432544aff26c68e24af.jpg,RedDoorz Plus near Stasiun TVRI Surabaya 2,"Sawahan, Surabaya","Jl. Dukuh Kupang No.139, RT.008/RW.09, Pakis, Kec. Sawahan, Kota SBY, Jawa Timur 60256",4.5,190751,287280,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Resepsionis 24 Jam']",-7.286934,112.714765
24,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/10/24/87c5619d-57fb-4458-8f46-29268a557bd5-1635089448606-e93e79a577cfd10a24802745b5aa1376.jpg,Ibis Surabaya City Center,"Genteng, Surabaya","Jl. Basuki Rahmat No.96, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271, Indonesia",4.3,394900,449899,"['Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'AC', 'Lounge', 'Fasilitas rapat', 'Lift', 'Restoran']",-7.269669,112.741228
25,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/01/52ddd62a-9fdc-4ac7-9aa3-d01a86a41817-1617264310811-2a28ad8c5ee3daf6a75e64c862dd9532.jpg,Life Taman Melati Surabaya,"Mulyorejo, Surabaya","Jln Mulyorejo Utara No,201, Mulyorejo Surabaya",3.7,219760,274700,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Anak', 'Bukti Vaksin Covid-19', 'Kolam Renang Outdoor', 'Bola Basket', 'Hewan Peliharaan Tidak Diperbolehkan', 'Area bermain anak-anak', 'Kolam anak']",-7.261415,112.785399
26,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/a08b2ad9-afe5-42d2-b62f-e2ddd7b4d3a9-1604151942636-624474a2aa0b119cfc33d2dd9c611ee2.jpg,Prime Royal Hotel Surabaya,"Sawahan, Surabaya","004, Jl. Kranggan No.105, RW.08, Sawahan, Kec. Sawahan, Kota SBY, Jawa Timur 60251, Indonesia",3.6,219999,699999,"['Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Kolam Renang', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.256421,112.729877
27,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/2a5469b0-c624-48e9-a329-7751ecaad01d-1615534551443-1bef24670666405c693ff9fb995c097a.jpg,BATIQA Hotel Darmo Surabaya,"Wonokromo, Surabaya","Jalan Darmokali No.60, Darmo, Wonokromo, Kota SBY, Jawa Timur 60241",4.2,301750,409500,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge', 'Kotak P3K']",-7.294299,112.740616
28,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/d94154b2-4b28-4a91-8b60-0d8ad81f3715-1603897212937-26cd4dc3805940beaa03fab64fa56980.jpg,Hotel Utami Surabaya,"Juanda, Surabaya","Jl. Raya Juanda Selatan No.36 Semambung Sidoarjo Jawa Timur, East Java 61253, Indonesia",3.7,311674,741434,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Resepsionis 24 Jam']",-7.382276,112.744968
29,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/06/08/7fd7e4c4-feab-44b5-a53d-1c84f808c91c-1623120908561-49cc30dfb4feba66108fbdd155c0e905.jpg,Sans Hotel Rajawali Surabaya,"Krembangan, Surabaya","Jl. Rajawali No.72, Krembangan Sel., Kec. Krembangan, Kota SBY, Jawa Timur 60175, Indonesia",4.5,239400,353249,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.23425,112.731738
30,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/02/d2543d09-40cb-478d-920f-2716b6860f0f-1612239908961-65650814ce77da36884423c3daec8d29.jpg,Bam-Bam House Syariah,"Lowokwaru, Malang","Jl. Kadaka No. 3, Jatimulyo, Lowokwaru, Malang",4.4,300000,300000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Perlengkapan BBQ', 'Penyimpanan Barang', 'Board Game', 'AC', 'Lift', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.94526,112.619946
31,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/d36436bd-6761-4380-801a-dc6b69724627-1603911392120-6ff859f64af727d22761dfbf56da5096.jpg,Whiz Prime Hotel Basuki Rahmat Malang,"Klojen, Malang","Jl. Jenderal Basuki Rahmat No.85-87, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119",4.2,400781,498750,"['InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Bukti Vaksin Covid-19', 'AC', 'Fasilitas rapat', 'Lift', 'Restoran', 'Ruang Tamu', 'Kolam Renang', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Layanan Concierge']",-7.9761065,112.6291416
32,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/80cc1115-d10c-460a-8e9b-5ed8f68df471-1604156592832-2a0cda9f048de6c90bc4c3303daadca8.jpg,OYO 1289 Cbr Residence,"Blimbing, Malang","17, Jl. Candi Bajang Ratu No. 17, Purwantoro, Kec. Blimbing, Malang",4.3,105448,174315,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.944676,112.639256
33,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/26/df4cab07-8931-4875-8de4-4479ae4e36eb-1650938133579-dc24ad8526fa28c509d38c3b7be33fd9.jpg,RedDoorz near Alun Alun Batu 2,"Batu, Malang","Jl. Sudiro No.10, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314, Indonesia",5.0,198000,198000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.873385,112.526402
34,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/c6bf49fa-6334-402a-b587-796b8538c2d1-1603894625657-d610be0228d11c7399a78ab22d6a9235.jpg,MaxOne Ascent Hotel Malang,"Klojen, Malang","Jl. Jaksa Agung Suprapto No.75 A, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur",4.1,384750,655500,"['InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Akses Kursi Roda', 'Bukti Vaksin Covid-19', 'Ruang Merokok', 'AC', 'Tempat berjemur', 'Fasilitas rapat', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Kolam Renang', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning']",-7.9658766,112.6338801
35,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/14/501832c6-77d2-459e-bfc3-27a4b402cd5d-1644850844769-7af844a222b93f2bbcc68bfd9f80064a.jpg,Bayleaf Guest House Syariah,"Batu, Malang","Jl. Argopuro No. 2, Sisir, Batu, Kota Batu",4.6,399000,399000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Bukti Vaksin Covid-19', 'Pengisian Kendaraan Listrik', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Bukti Vaksin Covid-19', 'Pengisian Kendaraan Listrik', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'WiFi Publik', 'Pemadam Api', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Check-out Tanpa Antre', 'Kotak P3K']",-7.876602,112.533389
36,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/18/0aeb07f5-6386-4cd8-ad49-c0d810bf6c83-1642475723816-70139267b96891a91bf3e5f3fe5819d1.jpg,My Dormy Hostel UMM,"Dau, Malang","Jl. Raya Tlogomas No.246, Babatan, Tegalgondo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",4.5,265050,350550,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Pusat Kebugaran', 'Fasilitas Anak', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Pusat Kebugaran', 'Fasilitas Anak', 'Penyimpanan Barang', 'Karaoke', 'Fitness', 'Fasilitas Gym', 'Porter/Bell-boy', 'AC', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.923388,112.601588
