,Hotel Image,Hotel Name,City,Address,Hotel Rating,Max,Min,Facilities,Lattitute,Longitude
68,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/8c4b7a0b-3fb4-4094-a017-955a9db8fff1-1604122625194-e2fe0f697e5ff5bd4b9a2c08a1f65a72.jpg,TEMMU Co-Living,"Cicendo, Bandung","Jl. Abdul Rahman Saleh No.68 A, Husen Sastranegara, Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia",4.3,135000,275000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'WiFi Publik', 'Parkir (Gratis)', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Penitipan Bagasi', 'Bar Atap', 'Kafe atau Kedai Kopi']",-6.907407,107.581531
69,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/3ad0af7a-f642-4137-9ad4-b5e27009b1b8-1604122922876-9786b9ea1cb27f3f1d31d5fee4af5d12.jpg,Hotel Rumah Tawa Syariah,"Sumur Bandung, Bandung",Jl. Taman Cibunut Selatan No. 6,4.4,180000,275000,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Teras', 'AC', 'Lounge', 'Fasilitas rapat', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-6.917004,107.614935
70,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/bc360be5-8863-43a1-afec-fbdca58f0dae-1603903616842-f138a3b8c1c7284860b081bf0ccacb2b.jpg,Ruby Hotel Syariah,"Cicendo, Bandung","Jl. DR. Rubini No.4, Pasir Kaliki, Cicendo, Kota Bandung, Jawa Barat, Indonesia",4.3,375000,450000,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang merokok khusus', 'Kolam Renang', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Staf Multibahasa']",-6.905477,107.599113
71,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/3d20109f-e916-44b4-97b8-5ceb050dac38-1604139679967-4a33ba2b6bba6d95321532d370cd2301.jpg,Shakti Capsule Cihampelas Bandung,"Coblong, Bandung","Jl. Cihampelas No. 119, bandung",4.2,120000,150000,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Penitipan Bagasi', 'Penukaran Mata Uang', 'Resepsionis 24 Jam']",-6.897066,107.60374
72,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/22/0a5c0433-e603-43c6-9e11-b7ae1bdbdbe9-1613952912419-0006120cd897a51e6fceecaaecdd48a8.jpg,Stay Inn Bandung,"Cicendo, Bandung",Istana Regeny II No B-7,4.4,261250,451808,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Check-in Tanpa Antre', 'Layanan Concierge', 'Resepsionis 24 Jam']",-6.898956,107.58727
73,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/846951ed-4941-429f-94eb-f4baeb531593-1603880130638-690cb0addf2d8393362e436acfaecb7e.jpg,Cherry Homes Hotel & Residence,"Sukajadi, Bandung",Jl. Babakan Jeruk IV No. 37-39 ,4.1,169393,321244,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Fasilitas Rapat', 'Ruang Merokok', 'ATM/Bank', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Brankas Hotel']",-6.885696,107.585913
74,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/9db25a07-4b63-4c2c-bd0b-eb524f92f580-1603888066582-e3e88b4436a71c041cdef009b4926807.jpg,Ottenville Boutique Hotel,"Cicendo, Bandung",Jl. Dr. Otten No. 6,4.2,280000,800000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-6.90313,107.60062
75,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/88c27285-8e46-4ee1-857f-cd2ab9cee34b-1603915973433-b01b817dee4d3c8e81775b1d191e9828.jpg,Alam Permai Hotel,"Cidadap, Bandung","Jl. Dr. Setiabudi No.432, Isola, Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",3.8,200000,200000,"['tiket CLEAN', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'tiket CLEAN', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Ruang Merokok', 'Fasilitas rapat', 'Ruang merokok khusus', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge', 'Resepsionis 24 Jam']",-6.84353,107.600637
76,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/daf2eefb-7beb-44cc-beea-855bceb15f2b-1615560903571-37633e77fba71dfa37a419ba18ca5e6e.jpg,Smart Capsule by Buton,"Cicendo, Bandung","Jl. H. Akbar No.19, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat , Indonesia",4.1,110000,110000,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Tempat berjemur', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Tur', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-6.911003,107.600059
77,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/7661ff73-1f92-42d4-a7d3-d8981891b5c3-1603884561999-40a9760f185693f118c534e4002b6d7b.jpg,Andelir Hotel Bandung,"Sukajadi, Bandung","Jl. Prof. Eyckman No.19 - 21, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",4.0,299999,399999,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'Fasilitas Rapat', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'Fasilitas Rapat', 'Kolam Renang Anak', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Kolam Renang', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-6.895785,107.600941
78,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/17/6c6b85ef-d53b-4638-ac78-14d6f8511893-1655433060491-c802e3071906cbf389dbb797cbfbaa8d.jpg,Rooms Inc BTC Bandung,"Cicendo, Bandung",Jl. Djundjunan No. 143-149,4.0,376000,540000,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Hasil PCR Tidak Diperlukan', 'Bukti Vaksin Covid-19', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'AC', 'WiFi Publik', 'Lift', 'Pemadam Api', 'Parkir (Biaya Tambahan)', 'ATM/Bank', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam', 'Staf Multibahasa']",-6.8954,107.58886
79,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/7c103f97-1fda-4f99-84dc-ae5e4871488a-1615562306428-fed3ea233aeaccfc0516faed6cf3c33f.jpg,Amaryllis Hotels,"Sukajadi, Bandung","Jl. Lamping No.18, RT.001/RW.005, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",4.0,339900,590000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa', 'Kotak P3K']",-6.887111,107.600802
80,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/fd8ce733-58dd-4744-b940-6418821faca2-1604134163803-6a882797e0952a815d45f93ceec0adac.jpg,Hotel Bumi Asih Gedung Sate Bandung,"Bandung Wetan, Bandung","Jl. Cilamaya No.1, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",4.0,280500,810001,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'ATM/Bank', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre']",-6.903321,107.616673
81,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/88b9e0e4-b3b6-4cba-a1c8-c8a850b75aa9-1603924585715-d51c118a524b0782d427f2105e15d334.jpg,Wirton Dago Hotel,"Coblong, Bandung","Jl. Ir. H.Djuanda No.395, Dago, Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",3.9,253000,396750,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'Lift', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-6.869186,107.620191
82,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/9652ba5a-da17-4300-9327-8d6b430e17d2-1615555971264-eb06f21ad4cca8db574b869249aed40a.jpg,Sapadia Guest House,"Coblong, Bandung","Jl. Mundinglaya No. 2, Dago, Bandung",3.8,237515,319999,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Rak Koran', 'Layanan Pernikahan', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa']",-6.897999,107.610593
83,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/25cbbe1c-9dd2-4ab4-b43c-05cf6f5da92f-1604159482614-b1ddca632aad2c1717cafe0d9f7ada6e.jpg,Cherry Homes Express Hotel,"Sukajadi, Bandung",Jl. Surya Sumantri No. 93,3.9,235877,317779,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'ATM/Bank', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.88356,107.58147
84,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/30/d9a125c2-5814-449c-b39e-22359ba6445f-1648622126688-c82172eace4f1955774317f2336f4d0f.jpg,Hotel Sabang Bandung,"Bandung Wetan, Bandung","Jl. Sabang No.101, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",3.7,150000,450000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Ruang Atap Terbuka', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Kursi Tinggi', 'Restoran', 'Parkir (Gratis)', 'Kursi Bayi', 'Hewan Peliharaan Tidak Diperbolehkan']",-6.909453,107.624075
85,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/0e171039-25a9-4811-9cc1-899f40a3302a-1604152116759-8cc1e5aeaca6c130e0420e750d58a8e1.jpg,CT 195 Bandung,"Sukajadi, Bandung","Jl. Cipedes Tengah No.195, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat",3.8,100000,230000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Parkir (Biaya Tambahan)', 'Ruang merokok khusus', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-6.880038,107.5901132
86,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/02/be71cbd3-6625-433c-b39c-9ee53dcb0f70-1612248908957-8ce8babc8e8350850a3cda4240e8b45f.jpg,Bantal Guling Trans,"Batununggal, Bandung","Jl. Gatot Subroto No.194, Gumuruh, Kec. Batununggal, Kota Bandung, Jawa Barat 40274",3.6,98753,378000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.930281,107.639358
87,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/86484fa8-716a-443e-b5de-f8d58f992d8f-1604151725243-838b16578afcda3150c9306eaf8f10aa.jpg,Ariandri Boutique Hotel,"Sukajadi, Bandung","Jl. Sukakarya No.15, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat",3.5,204999,449999,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Anak', 'Area Kerja', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Anak', 'Area Kerja', 'Penyimpanan Barang', 'Bersepeda/Bersepeda Gunung', 'Teras', 'Ruang Merokok', 'AC', 'Lounge', 'Tempat berjemur', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Gazebo', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-6.887988,107.582531
88,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/02/d0167bd4-435f-409e-9dcf-18c2d6f8fe38-1630573262332-3aba57c37c48fc20157be72ff843d5ab.jpg,OYO Flagship 90641 Sky City Home,"Coblong, Bandung","Jalan Dago Asri no 1c  Cisitu Lama, Ciumbuleuit, Jawa Barat, 40135, Indonesia, Bandung",3.5,116093,154790,"['WiFi', 'Parkir', 'AC', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Staf Multibahasa', 'Check-in Tanpa Antre']",-6.879829,107.613808
89,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/15/ac080399-8d78-4321-b7a0-ad1052383074-1605459091325-730277a8dca3cc18825b663beff59b21.jpg,Hotel Lotus Bandung,"Coblong, Bandung","Jl. Tubagus Ismail VIII No. 45, Bandung 40134",3.5,149999,259999,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Restoran', 'Parkir (Biaya Tambahan)', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa', 'Layanan Concierge']",-6.880683,107.621006
90,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/f8b1affa-b492-4765-bd08-a6724839e00b-1604171099947-b186308531729bb29a67baeeab382318.jpg,Budi House & Food Station,"Cicendo, Bandung","Jl. Budhi No.27, 02, Sukaraja, Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia",3.3,115188,200000,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Karaoke', 'AC', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-6.890753,107.558874
91,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/21/2d271ea1-6bcd-4c4d-997d-7a0142656ae4-1642704918620-0d9d6bddf4c50a6458d12d91ff8d0a17.jpg,Hotel Cihampelas 2,"Coblong, Bandung","Jl. Cihampelas No.222, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat",3.2,275000,275000,"['WiFi', 'Parkir', 'Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'WiFi', 'Parkir', 'Restoran', 'Lift', 'AC', 'Fasilitas Rapat', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Restoran', 'Parkir (Gratis)', 'Layanan Laundry/Dry Cleaning', 'Tur', 'Kafe atau Kedai Kopi']",-6.88999,107.604378
92,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/6718da3d-8375-4f02-96f5-ec06ecc39179-1603892500557-c7ed1792f20c7af84661983d4578f942.jpg,Hotel Citradream Bandung,"Cicendo, Bandung","Jl. Pasir Kaliki No.36-42, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat",4.3,300000,354088,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Lift', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.911884,107.598178
93,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/23/6d108fdb-e88d-436c-b7f3-d36f4863eed3-1655923532388-68cc975b1e1feed419814526a0507916.jpg,OYO Flagship 91295 Suria City Hotel Syariah,"Lengkong, Bandung","75, Jl. Pelajar Pejuang 45 No 75, Lkr. Sel., Kec Lengkong,Kota Bandung., Bandung",3.6,150576,304056,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Shower', 'Pelayanan Kamar Terbatas', 'Layanan kamar 24 jam']",-6.929972,107.626586
94,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/05/5084b795-aab9-4ad9-af03-e3d518345af9-1617617715146-6271c8bd8794c219811c2af047eec3ca.jpg,Raffleshom Hotel,"Asia Afrika, Bandung","Jl. Pangarang No.24, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat",4.2,227732,1335300,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Fasilitas Rapat', 'Ruang Merokok', 'Porter/Bell-boy', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-6.924115,107.60998
95,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/29/9ec2c366-67bf-438e-b261-20e857975c68-1603930670747-b88a74ce2ea0d353e9a41008ad4fd07d.jpg,Sari Ater Hotel & Resort,"Ciater, Subang","Jl. Raya Ciater - Ciater, Lembang, Ciater, Indonesia, 41281",3.8,757712,2272952,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Berkuda', 'Kolam Renang Anak', 'Fasilitas rapat', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Penitipan Bagasi', 'Layanan Laundry/Dry Cleaning', 'Brankas Hotel', 'Layanan Concierge']",-6.737574,107.6533683
96,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/7adf5311-9b86-40aa-afc4-88ab90849f6a-1604156571857-1359ea1ab3eea80ab9f50a6d513eea44.jpg,OYO 2141 Pondok Pulo Sari 2,"Ciater, Subang","Jl. Sari Alam, Nagrak, Kec. Ciater, Kabupaten Subang, Jawa Barat 41281, Indonesia, Subang",3.0,88001,324319,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'Teras', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.739916,107.658059
