,Hotel Image,Hotel Name,Tiper Properti,City,Address,Hotel Rating,Min,Max,Facilities,Lattitute,Longitude
127,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/268656d0-f1ff-4ee8-aede-5f2655c858d6-1615563424562-bf4d7e3affc592c488eef55f07ca7da0.jpg,Penginapan-Ku,Guest House,"Gebangsari, Semarang","Jl. Karangingas No.65 A, Siwalan, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50162",4.1,52000,550000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'Lounge', 'Tempat berjemur', 'WiFi Publik', 'Ruang Tamu', 'Porter/Bell-boy', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Staf Multibahasa', 'Layanan Concierge']",-6.974368,110.448254
128,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/02/8926b4e7-ce1d-4d72-8650-98c1fbc994f2-1635827127654-c6a10170708e7b3f34d5b4699c839489.jpg,Sleep and Sleep Semarang,Hostel,"Semarang Utara, Semarang","Jl. Imam Bonjol No.15-17, Dadapsari, Kec. Semarang Utara, Kota Semarang, Jawa Tengah",4.0,54999,64999,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'AC', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.970276,110.421166
129,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/7253ecad-8327-4819-ace1-a2b5d1a8755c-1615554239292-f99f7c84ec77facd398fbf2623ccea40.jpg,Tlogo Resort & Goa Rong View,Resort,"Tuntang, Semarang",Jl. Raya Tuntang - Beringin KM.2 Desa Delik Tuntang,3.9,300000,450000,"['InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Kolam Renang Anak', 'Hewan Peliharaan Tidak Diperbolehkan', 'Kolam anak']",-7.272108,110.469802
130,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/093d7b3a-784a-4bfc-98fb-2ca43f798111-1604174839794-40fa3d0a01c2c0655da5bf8dc18d97fc.jpg,Hotel Pantes Kota Lama Semarang,Hotel,"Semarang Tengah, Semarang","Jalan Pekojan Pertokoan THD B18-19, Purwodinatan, Semarang Tengah, Semarang, Jawa Tengah, Indonesia",3.5,150995,228602,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Teras', 'AC', 'Lounge', 'WiFi Publik', 'Lift', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Staf Multibahasa']",-6.9707,110.428683
131,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/02/0c141ed3-a53f-489a-95c4-4e411ca2ce36-1635838532480-e795a76906c191f823896c510e635e2f.jpg,InnJoy Guesthouse,Guest House,"Banyumanik, Semarang","Jl. Perintis Kemerdekaan No.199, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",3.4,122823,177999,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.071534,110.411405
132,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/03/d5cc7e3c-3319-4507-97f9-bb725d678185-1614765309333-614c33d482e0dccc725a71bfc3731832.jpg,Guest House Baltis Inn,Hotel,"Tembalang, Semarang","Jl. Banjarsari No.21, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 50275, Indonesia",3.4,169999,195500,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.059595,110.437879
133,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/28/f8398bc5-933d-40d2-927a-b5a0a5f4ba30-1603899520170-cb95640e605f3b88de8574951883bec1.jpg,Mess Inn Semarang,Hostel,"Semarang Utara, Semarang",Jl Imam Bonjol II/10 - Sebelah Alfa Mart Masuk - Ikuti Google Maps,3.3,62999,373055,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Pet-friendly', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Pet-friendly', 'Teras', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Dibolehkan', 'Layanan Laundry/Dry Cleaning', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",-6.970529,110.418266
134,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/49750502-000b-435f-a8e0-a27317ebded5-1604134460623-5bf446dc7c8e55996d630536e0f2dae7.jpg,OYO 1217 Candi Residence,Hotel,"Ngaliyan, Semarang","H7, Jl. Srikaton Utara, Purwoyoso, Kec. Ngaliyan, Kota Semarang, Semarang, 50184, Indonesia",2.9,80187,120731,"['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Rak Koran']",-6.9931934,110.3624566
135,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/04/2166dacc-73bc-4db5-a33a-dc56391090bf-1646384123274-6fb5bae875a58fd22c7e532ca86b0a14.jpg,RedDoorz near Siliwangi Semarang,Guest House,"Semarang Utara, Semarang","Jl. Kokrosono No.64, Bulu Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50179, Indonesia",4.1,137456,194040,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Hasil PCR Tidak Diperlukan', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Hasil PCR Tidak Diperlukan', 'Fasilitas Ramah Difabel', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.971196,110.402016
136,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/04/b79a9a4d-499e-4f83-b293-9e0ebb2e730d-1604487532542-ba3e467232ac7f864ed9c299ff35f945.jpg,Narra Hotel Bandara Semarang,Hotel,"Semarang Barat, Semarang","Royal Square, Jl. Marina Raya No.15-16, Kota Semarang, Jawa Tengah",4.0,182121,410935,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'AC', 'Fasilitas Rapat', 'Fasilitas Ramah Difabel', 'Teras', 'Ruang Merokok', 'AC', 'WiFi Publik', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa']",-6.957459,110.392034
137,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/05/a19b624f-40cd-4199-81cc-4e81ea972769-1636102527857-9d0d48877577e03c79f8350ac31ae2a7.jpg,OYO 1808 New Bandungan Indah,Hotel,"Bandungan, Semarang","Jl. Veteran No. 3, Krajan, Jetis, Bandungan, Semarang, Jawa Tengah, Semarang",3.7,69009,280001,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-7.222073,110.36968
138,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/11/01/d5d75f08-baa0-4abd-877a-900ebc9a2b88-1604172969667-bb831412240b2a430413bbb117b10a70.jpg,Gapura Residence Semarang,Hotel,"Semarang Barat, Semarang",Jl Anjasmoro Raya No 74 Semarang,4.1,189600,273600,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa', 'Layanan Concierge', 'Resepsionis 24 Jam']",-6.975249,110.390755
139,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/9bfcaae6-92af-4a35-b3bc-5b5d2783e0a9-1604140194758-5ee67c57a8660f78f5c1e74ceb1f3885.jpg,Just Inn Semarang,Guest House,"Semarang Timur, Semarang","Jl. Kartini II No.15, Karangturi, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50124, Indonesia",3.4,168887,288888,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Layanan Laundry/Dry Cleaning', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-6.986088,110.432875
140,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/13/2408bf30-0d19-40ce-9958-73d88968465c-1636800052473-e6edc684264bceaee321e59dc0c036e3.jpg,OYO 908 Taman Wisata Kopeng,Hotel,"Getasan, Semarang","Jl. Raya Salatiga - Magelang KM. 15, Kopeng, Getasan, Dukuh, Kopeng, Getasan, Semarang, Jawa Tengah 50774, Indonesia, Salatiga",3.9,86635,285184,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Fasilitas Anak', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Fasilitas Anak', 'Biliar', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan']",-7.398416,110.419317
141,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/05/24/65813442-4fb5-4558-bf9d-4687a663f25d-1621846820602-580dcf57800e507cce871ba2151ad39c.jpg,Sarila Hotel Sukoharjo,Hotel,Sukoharjo,"Jalan Jendral Sudirman No. 228, Sukoharjo, Gabusan, Jombor, Bendosari, Sukoharjo Regency, Central Java",3.5,180000,250000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Lounge', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.658494,110.834794
142,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/15/96223dfb-3584-4f4f-846d-57840fda0dcd-1647314136184-f0b0172d17d4fbcc9302116d8e9afc91.jpg,THE VILLA SOLO BARU,Hotel,Sukoharjo,"Jl. Ir. Soekarno Kel, RT.06/RW.07, Dusun I, Langenharjo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552",4.1,205199,226099,"['tiket CLEAN', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'tiket CLEAN', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'Hewan Peliharaan Tidak Diperbolehkan', 'Parkir (Gratis)', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.610113,110.815985
143,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/26/f7bfb442-cf3f-4cb9-9bad-1ec9386ac4ef-1619421928556-22cd9356bec82f7a073981216a43d55a.jpg,RedDoorz Plus near Solo Baru,Hotel,Sukoharjo,"Jl. Pelangi Raya No.Kav 8, Dusun I, Kadilangu, Kec. Baki, Kabupaten Sukoharjo, Jawa Tengah 57556",4.1,202667,335580,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.603478,110.792053
144,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/12/e1d1a577-c9c9-4c10-9043-95c270d513bc-1655014523929-61959a63d8929bf619d085b5c87f6045.jpg,Nestagar Hotel Solo,Hotel,Sukoharjo,"Jl. Telukan-Parangjoro 168, Sudimoro, RT 03/10, Sawah, Parangjoro, Kec. Grogol, Sukoharjo, Jawa Tengah",4.3,200999,602999,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Spa', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Hasil PCR Diperlukan', 'Bukti Vaksin Covid-19', 'Penyimpanan Barang', 'AC', 'Fasilitas rapat', 'Restoran', 'Parkir (Gratis)', 'Penitipan Bagasi', 'Layanan Concierge', 'Resepsionis 24 Jam', 'Keamanan']",-7.62646,110.81757
145,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/16/9487e3d0-e85d-46d5-a4a9-5821a08b52ad-1639596654844-d4d92b23358b5438f7ac3e9bc67acd19.jpg,SPOT ON 3199 GALAXY HOUSE 234 Syariah,Hotel,"Sukoharjo, Sukoharjo","22C, Gereja Hati Kudus Yesus, Jalan Brigjend. Slamet Riyadi, Gayam, Sukoharjo, Solo",2.6,60615,68668,"['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa']",-7.6838,110.843432
146,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/8559af19-e425-41ed-b53a-34a2fa6b0490-1615559981887-d8a420a07b660419041bebb4886dedc0.jpg,OYO 2258 Santana Syariah Guest House,Hotel,Sukoharjo,"Jl. Pagelaran No.63, Dusun II, Kartasura, Solo",3.8,107221,153274,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-7.5552103,110.7387171
147,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/34317df3-91c3-4cfc-8105-6360d906d487-1615560676864-46915292a818d88ab2ebd54fe1c19f9a.jpg,SPOT ON 2821 Griya Kawula Syariah,Hotel,Sukoharjo,"Jl. Parang Barong No.1, Dusun IV, Makamhaji, Kec. Kartasura, Solo",3.1,82281,159013,"['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa']",-7.564613,110.768993
148,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/25/3015aaa6-db9b-4aec-91af-0e21c9dd6991-1658721921385-0cc1ce21a2fb0e87c868bfdadadeddcc.jpg,Assalaam Syariah Hotel Solo,Hotel,Sukoharjo,"jL Garuda Mas , Pabelan, Kartasura ( UMS Ke Utara )",3.6,245000,480000,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Pemadam Api', 'Restoran', 'Ruang Tamu', 'ATM/Bank', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Layanan Pernikahan', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa', 'Layanan Concierge', 'Kotak P3K']",-7.554377,110.769802
